id,name,email,gender,signup_date,last_login_date,last_login_time,point
208,Oby Steynor,osteynor5r@com.com,남,11/22/2019,5/11/2020,7:53 AM,699498.54
213,Kermy Lamswood,klamswood5w@dion.ne.jp,남,7/19/2019,5/11/2020,5:35 AM,712985.55
582,Sheilah Shrubb,sshrubbg5@parallels.com,여,7/28/2019,5/11/2020,2:58 PM,752456.69
695,Nara Biddlecombe,nbiddlecombeja@taobao.com,여,5/30/2019,5/11/2020,9:16 AM,862122.52
890,Jaimie Yuryichev,jyuryichevop@baidu.com,남,7/9/2019,5/11/2020,3:11 PM,586236.45
197,Romonda Simony,rsimony5g@narod.ru,여,10/3/2019,5/12/2020,7:03 AM,499799.34
390,Caritta Eggerton,ceggertonat@yellowbook.com,여,6/9/2019,5/12/2020,4:43 AM,512045.21
672,Gar Lankford,glankfordin@wunderground.com,남,8/20/2019,5/12/2020,10:19 PM,976106.76
686,Kira Colbert,kcolbertj1@statcounter.com,여,11/5/2019,5/12/2020,2:56 AM,149957.83
387,Elnar Lambot,elambotaq@google.cn,남,11/19/2019,5/13/2020,2:52 AM,99574.35
405,Rosemary McClifferty,rmccliffertyb8@youtu.be,여,8/9/2019,5/13/2020,4:12 PM,924231.29
425,Xaviera Lind,xlindbs@economist.com,여,12/4/2019,5/13/2020,3:00 AM,613058.32
482,Salem Galpen,sgalpendd@wunderground.com,남,8/14/2019,5/13/2020,9:14 PM,956746.22
530,Harmonie Dow,hdowep@nba.com,여,10/17/2019,5/13/2020,9:29 AM,399518.70
649,Enrico Fivey,efiveyi0@squidoo.com,남,5/24/2019,5/13/2020,11:50 PM,537355.84
661,Donaugh Deplacido,ddeplacidoic@europa.eu,남,6/19/2019,5/13/2020,12:05 PM,461715.99
844,Luke Forde,lfordenf@businesswire.com,남,6/10/2019,5/13/2020,10:47 AM,132595.66
941,Jobey McKeating,jmckeatingq4@cbsnews.com,여,10/28/2019,5/13/2020,5:06 PM,458755.69
965,Lou Patria,lpatriaqs@unblog.fr,남,10/8/2019,5/13/2020,12:31 PM,642775.20
